file,source_folder,result,reason
img_0001.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0002.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 75.3 < 80.0)
img_0003.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0004.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (74.0% white > 20.0%)
img_0005.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (62.2% white > 20.0%)
img_0007.png,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0008.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0009.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0010.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0011.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (23.8% white > 20.0%)
img_0012.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 5.6 < 80.0)
img_0013.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 27.6 < 80.0)
img_0014.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0015.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0016.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0017.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0018.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 72.5 < 80.0)
img_0020.png,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0021.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0022.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0023.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (73.4% white > 20.0%)
img_0024.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0025.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0026.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (474x978 < 512px)
img_0027.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0028.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (35.4% white > 20.0%)
img_0029.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,underexposed (40.5% black > 25.0%)
img_0031.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0032.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 41.0 < 80.0)
img_0033.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,underexposed (33.9% black > 25.0%)
img_0034.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (424x424 < 512px)
img_0035.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 44.8 < 80.0)
img_0036.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,file too small (19.0 KB < 20 KB)
img_0037.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0038.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0039.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (366x650 < 512px)
img_0040.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0041.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (243x811 < 512px)
img_0042.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0043.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0044.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0045.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0046.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 47.0 < 80.0)
img_0047.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (42.9% white > 20.0%)
img_0048.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0049.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0053.png,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 49.6 < 80.0)
img_0054.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 42.3 < 80.0)
img_0055.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 4.3 < 80.0)
img_0056.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0057.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0058.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0059.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0060.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0061.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0062.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0063.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0064.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0065.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0066.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0067.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 16.3 < 80.0)
img_0068.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0069.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0070.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0071.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 18.4 < 80.0)
img_0072.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0073.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0074.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0075.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0077.png,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 53.0 < 80.0)
img_0078.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0082.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0083.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0084.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 48.4 < 80.0)
img_0085.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 66.3 < 80.0)
img_0088.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,underexposed (26.0% black > 25.0%)
img_0089.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 22.9 < 80.0)
img_0090.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,file too small (14.5 KB < 20 KB)
img_0091.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0092.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0093.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0094.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 49.1 < 80.0)
img_0095.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0096.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0097.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 67.0 < 80.0)
img_0098.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0099.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 27.8 < 80.0)
img_0100.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,file too small (16.1 KB < 20 KB)
img_0101.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0102.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0103.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0104.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0105.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (474x843 < 512px)
img_0106.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 17.3 < 80.0)
img_0107.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 24.1 < 80.0)
img_0108.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0109.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0110.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0111.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (67.2% white > 20.0%)
img_0112.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0113.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (440x566 < 512px)
img_0114.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0115.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0116.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0117.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (49.1% white > 20.0%)
img_0118.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0119.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0120.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0122.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (339x640 < 512px)
img_0123.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (500x400 < 512px)
img_0124.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 11.3 < 80.0)
img_0125.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 7.8 < 80.0)
img_0126.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 31.6 < 80.0)
img_0127.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,underexposed (48.3% black > 25.0%)
img_0128.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 48.8 < 80.0)
img_0129.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0130.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 68.9 < 80.0)
img_0131.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0132.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 69.7 < 80.0)
img_0133.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 32.5 < 80.0)
img_0134.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0136.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 59.2 < 80.0)
img_0137.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 23.6 < 80.0)
img_0138.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,underexposed (75.3% black > 25.0%)
img_0139.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0140.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0143.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0145.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0146.png,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0147.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 67.5 < 80.0)
img_0148.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0149.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0150.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0151.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0152.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0153.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0154.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0155.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 26.8 < 80.0)
img_0156.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (474x845 < 512px)
img_0158.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (477x659 < 512px)
img_0159.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0160.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0161.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,overexposed (26.1% white > 20.0%)
img_0162.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0163.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 20.9 < 80.0)
img_0164.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 11.0 < 80.0)
img_0165.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0166.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 5.3 < 80.0)
img_0167.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,underexposed (50.1% black > 25.0%)
img_0168.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0169.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 66.9 < 80.0)
img_0170.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,file too small (15.0 KB < 20 KB)
img_0172.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0173.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0174.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0175.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0176.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0177.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0178.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0179.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0180.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 67.8 < 80.0)
img_0181.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0182.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 11.8 < 80.0)
img_0183.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 8.5 < 80.0)
img_0184.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 10.4 < 80.0)
img_0185.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 37.6 < 80.0)
img_0186.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (480x854 < 512px)
img_0188.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0189.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0190.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0191.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0193.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 38.8 < 80.0)
img_0194.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0195.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0196.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0197.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 11.3 < 80.0)
img_0198.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (640x453 < 512px)
img_0199.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0200.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 31.6 < 80.0)
img_0201.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (466x438 < 512px)
img_0202.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 25.6 < 80.0)
img_0203.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 58.2 < 80.0)
img_0204.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 43.8 < 80.0)
img_0205.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 28.9 < 80.0)
img_0206.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (494x654 < 512px)
img_0207.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0208.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 13.6 < 80.0)
img_0209.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (386x386 < 512px)
img_0210.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 22.2 < 80.0)
img_0211.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 26.6 < 80.0)
img_0212.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0213.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0214.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0216.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0217.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0218.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0219.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0220.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0221.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,no face detected
img_0222.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 34.0 < 80.0)
img_0223.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 58.6 < 80.0)
img_0224.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 20.9 < 80.0)
img_0225.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0227.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0228.jpg,attractive woman oval face high cheekbones natural makeup portrait,pass,
img_0229.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 79.3 < 80.0)
img_0230.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,blurry (score 41.3 < 80.0)
img_0231.jpg,attractive woman oval face high cheekbones natural makeup portrait,reject,too small (288x512 < 512px)
img_0001.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0002.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 10.6 < 80.0)
img_0004.png,hazel green eyes woman close-up soft lighting,pass,
img_0005.jpg,hazel green eyes woman close-up soft lighting,pass,
img_0006.jpg,hazel green eyes woman close-up soft lighting,reject,file too small (8.6 KB < 20 KB)
img_0007.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 6.0 < 80.0)
img_0008.jpg,hazel green eyes woman close-up soft lighting,reject,too small (372x568 < 512px)
img_0010.webp,hazel green eyes woman close-up soft lighting,reject,blurry (score 4.9 < 80.0)
img_0011.jpg,hazel green eyes woman close-up soft lighting,pass,
img_0012.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0013.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0014.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 14.4 < 80.0)
img_0015.jpg,hazel green eyes woman close-up soft lighting,pass,
img_0016.jpg,hazel green eyes woman close-up soft lighting,reject,too small (500x556 < 512px)
img_0017.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0018.jpg,hazel green eyes woman close-up soft lighting,pass,
img_0019.jpg,hazel green eyes woman close-up soft lighting,pass,
img_0021.png,hazel green eyes woman close-up soft lighting,reject,too small (457x698 < 512px)
img_0022.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 21.4 < 80.0)
img_0023.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 37.3 < 80.0)
img_0024.jpg,hazel green eyes woman close-up soft lighting,pass,
img_0025.jpg,hazel green eyes woman close-up soft lighting,pass,
img_0026.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 57.7 < 80.0)
img_0028.webp,hazel green eyes woman close-up soft lighting,reject,blurry (score 7.1 < 80.0)
img_0029.jpg,hazel green eyes woman close-up soft lighting,reject,underexposed (40.5% black > 25.0%)
img_0031.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0032.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 41.0 < 80.0)
img_0033.jpg,hazel green eyes woman close-up soft lighting,reject,underexposed (33.9% black > 25.0%)
img_0034.jpg,hazel green eyes woman close-up soft lighting,reject,too small (424x424 < 512px)
img_0035.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 44.8 < 80.0)
img_0036.jpg,hazel green eyes woman close-up soft lighting,reject,file too small (19.0 KB < 20 KB)
img_0037.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0037.jpg
img_0038.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0038.jpg
img_0039.jpg,hazel green eyes woman close-up soft lighting,reject,too small (366x650 < 512px)
img_0040.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0040.jpg
img_0041.jpg,hazel green eyes woman close-up soft lighting,reject,too small (243x811 < 512px)
img_0042.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0042.jpg
img_0043.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0043.jpg
img_0044.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0044.jpg
img_0045.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0045.jpg
img_0046.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 47.0 < 80.0)
img_0047.jpg,hazel green eyes woman close-up soft lighting,reject,overexposed (42.9% white > 20.0%)
img_0048.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0048.jpg
img_0049.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0049.jpg
img_0053.png,hazel green eyes woman close-up soft lighting,reject,blurry (score 49.6 < 80.0)
img_0054.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 42.3 < 80.0)
img_0055.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 4.3 < 80.0)
img_0056.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0056.jpg
img_0057.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0057.jpg
img_0058.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0058.jpg
img_0059.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0059.jpg
img_0060.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0061.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0061.jpg
img_0062.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0062.jpg
img_0063.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0064.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0064.jpg
img_0065.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0065.jpg
img_0066.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0066.jpg
img_0067.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 16.3 < 80.0)
img_0068.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0068.jpg
img_0069.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0069.jpg
img_0070.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0070.jpg
img_0071.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 18.4 < 80.0)
img_0072.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0072.jpg
img_0073.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0073.jpg
img_0074.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0074.jpg
img_0075.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0075.jpg
img_0077.png,hazel green eyes woman close-up soft lighting,reject,blurry (score 53.0 < 80.0)
img_0078.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0082.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0082.jpg
img_0083.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0083.jpg
img_0084.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 48.4 < 80.0)
img_0085.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 66.3 < 80.0)
img_0088.jpg,hazel green eyes woman close-up soft lighting,reject,underexposed (26.0% black > 25.0%)
img_0089.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 22.9 < 80.0)
img_0090.jpg,hazel green eyes woman close-up soft lighting,reject,file too small (14.5 KB < 20 KB)
img_0091.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0091.jpg
img_0092.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0093.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0093.jpg
img_0094.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 49.1 < 80.0)
img_0095.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0095.jpg
img_0096.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0096.jpg
img_0097.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 67.0 < 80.0)
img_0098.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0098.jpg
img_0099.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 27.8 < 80.0)
img_0100.jpg,hazel green eyes woman close-up soft lighting,reject,file too small (16.1 KB < 20 KB)
img_0101.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0101.jpg
img_0102.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0102.jpg
img_0103.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0103.jpg
img_0104.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0104.jpg
img_0105.jpg,hazel green eyes woman close-up soft lighting,reject,too small (474x843 < 512px)
img_0106.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 17.3 < 80.0)
img_0107.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 24.1 < 80.0)
img_0108.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0109.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0110.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0111.jpg,hazel green eyes woman close-up soft lighting,reject,overexposed (67.2% white > 20.0%)
img_0112.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0113.jpg,hazel green eyes woman close-up soft lighting,reject,too small (440x566 < 512px)
img_0114.jpg,hazel green eyes woman close-up soft lighting,reject,no face detected
img_0115.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0115.jpg
img_0116.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0116.jpg
img_0117.jpg,hazel green eyes woman close-up soft lighting,reject,overexposed (49.1% white > 20.0%)
img_0118.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0118.jpg
img_0119.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0119.jpg
img_0120.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0120.jpg
img_0122.jpg,hazel green eyes woman close-up soft lighting,reject,too small (339x640 < 512px)
img_0123.jpg,hazel green eyes woman close-up soft lighting,reject,too small (500x400 < 512px)
img_0124.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 11.3 < 80.0)
img_0125.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 7.8 < 80.0)
img_0126.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 31.6 < 80.0)
img_0127.jpg,hazel green eyes woman close-up soft lighting,reject,underexposed (48.3% black > 25.0%)
img_0128.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 48.8 < 80.0)
img_0129.jpg,hazel green eyes woman close-up soft lighting,reject,duplicate of img_0129.jpg
img_0130.jpg,hazel green eyes woman close-up soft lighting,reject,blurry (score 68.9 < 80.0)
